Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
16830.0,78,3,881.59,2,4,3,243,At Risk,0
16831.0,200,1,91.8,1,2,1,121,At Risk,1
16832.0,64,2,218.46,3,3,1,331,Regular Customers,0
16833.0,75,2,1302.51,2,3,4,234,At Risk,0
16834.0,310,1,485.5,1,2,2,122,At Risk,1
16835.0,9,5,1357.56,5,4,4,544,Loyal Customers,0
16836.0,42,2,530.5,3,3,3,333,Regular Customers,0
16838.0,166,2,570.76,2,3,3,233,At Risk,1
16839.0,5,11,5716.14,5,5,5,555,Champions,0
16840.0,239,2,139.85,1,3,1,131,At Risk,1
16841.0,64,6,2136.2400000000002,3,5,4,354,Regular Customers,0
16843.0,58,19,9374.86,3,5,5,355,Regular Customers,0
16844.0,198,2,614.34,1,3,3,133,At Risk,1
16845.0,254,1,253.88,1,2,2,122,At Risk,1
16846.0,213,2,628.09,1,3,3,133,At Risk,1
16847.0,254,1,421.45,1,2,2,122,At Risk,1
16848.0,12,3,1130.2,5,4,4,544,Loyal Customers,0
16854.0,53,2,1408.96,3,3,4,334,Regular Customers,0
16856.0,53,2,323.09000000000003,3,3,2,332,Regular Customers,0
16857.0,78,1,352.8,2,2,2,222,At Risk,0
16858.0,4,10,4292.59,5,5,5,555,Champions,0
16859.0,52,5,1184.6,3,4,4,344,Regular Customers,0
16860.0,88,3,1610.62,2,4,4,244,At Risk,0
16861.0,26,3,772.83,4,4,3,443,Loyal Customers,0
16862.0,183,4,662.33,1,4,3,143,At Risk,1
16863.0,2,2,495.72,5,3,2,532,Loyal Customers,0
16864.0,70,2,409.25,3,3,2,332,Regular Customers,0
16865.0,37,1,130.95,3,2,1,321,Regular Customers,0
16867.0,325,1,76.74000000000001,1,2,1,121,At Risk,1
16868.0,30,3,384.56,4,4,2,442,Loyal Customers,0
16870.0,105,1,450.16,2,2,2,222,At Risk,0
16872.0,63,3,533.11,3,4,3,343,Regular Customers,0
16873.0,65,6,7493.77,3,5,5,355,Regular Customers,0
16874.0,15,1,209.89000000000001,5,2,1,521,Loyal Customers,0
16875.0,73,6,2139.0,2,5,4,254,At Risk,0
16876.0,39,1,136.01,3,2,1,321,Regular Customers,0
16880.0,129,1,321.78000000000003,2,2,2,222,At Risk,0
16883.0,7,18,2101.61,5,5,4,554,Loyal Customers,0
16884.0,192,2,641.13,1,3,3,133,At Risk,1
16885.0,21,1,234.19,4,2,1,421,Loyal Customers,0
16886.0,92,1,134.0,2,2,1,221,At Risk,0
16887.0,36,2,465.84000000000003,4,3,2,432,Loyal Customers,0
16888.0,36,3,434.2,4,4,2,442,Loyal Customers,0
16889.0,33,3,947.98,4,4,3,443,Loyal Customers,0
16890.0,112,3,285.41,2,4,2,242,At Risk,0
16891.0,7,7,1202.77,5,5,4,554,Loyal Customers,0
16892.0,190,2,236.56,1,3,1,131,At Risk,1
16893.0,2,2,249.89000000000001,5,3,1,531,Loyal Customers,0
16894.0,138,3,1306.96,2,4,4,244,At Risk,0
16895.0,74,4,900.63,2,4,3,243,At Risk,0
16896.0,191,1,103.95,1,2,1,121,At Risk,1
16898.0,4,3,496.26,5,4,2,542,Loyal Customers,0
16899.0,14,2,424.71000000000004,5,3,2,532,Loyal Customers,0
16901.0,365,1,204.26,1,2,1,121,At Risk,1
16903.0,16,2,678.55,4,3,3,433,Loyal Customers,0
16904.0,3,7,1360.31,5,5,4,554,Loyal Customers,0
16905.0,7,11,1923.57,5,5,4,554,Loyal Customers,0
16906.0,64,3,851.33,3,4,3,343,Regular Customers,0
16907.0,1,5,722.0500000000001,5,4,3,543,Loyal Customers,0
16908.0,358,1,252.59,1,2,2,122,At Risk,1
16911.0,271,2,255.25,1,3,2,132,At Risk,1
16912.0,57,4,1904.93,3,4,4,344,Regular Customers,0
16913.0,287,2,310.47,1,3,2,132,At Risk,1
16915.0,22,5,921.5,4,4,3,443,Loyal Customers,0
16916.0,8,3,536.04,5,4,3,543,Loyal Customers,0
16917.0,268,1,1460.3600000000001,1,2,4,124,At Risk,1
16918.0,58,10,2137.72,3,5,4,354,Regular Customers,0
16919.0,4,14,2515.76,5,5,5,555,Champions,0
16920.0,47,1,355.45,3,2,2,322,Regular Customers,0
16921.0,78,2,255.03,2,3,2,232,At Risk,0
16922.0,208,1,611.08,1,2,3,123,At Risk,1
16923.0,11,13,6088.05,5,5,5,555,Champions,0
16925.0,176,1,125.65,2,2,1,221,At Risk,1
16926.0,7,5,1169.6100000000001,5,4,4,544,Loyal Customers,0
16928.0,9,13,1199.08,5,5,4,554,Loyal Customers,0
16931.0,5,3,629.4,5,4,3,543,Loyal Customers,0
16932.0,59,2,262.32,3,3,2,332,Regular Customers,0
16933.0,25,7,2536.07,4,5,5,455,Loyal Customers,0
16934.0,19,4,1152.1100000000001,4,4,4,444,Loyal Customers,0
16935.0,17,3,530.86,4,4,3,443,Loyal Customers,0
16936.0,21,1,286.39,4,2,2,422,Loyal Customers,0
16937.0,135,1,196.25,2,2,1,221,At Risk,0
16938.0,17,5,4283.68,4,4,5,445,Loyal Customers,0
16939.0,124,3,433.84999999999997,2,4,2,242,At Risk,0
16940.0,86,5,3377.78,2,4,5,245,At Risk,0
16941.0,247,1,33.0,1,2,1,121,At Risk,1
16943.0,175,2,482.76,2,3,2,232,At Risk,1
16944.0,245,1,101.36,1,2,1,121,At Risk,1
16945.0,29,14,4202.66,4,5,5,455,Loyal Customers,0
16946.0,19,5,1222.04,4,4,4,444,Loyal Customers,0
16947.0,98,4,548.73,2,4,3,243,At Risk,0
16948.0,65,4,433.75,3,4,2,342,Regular Customers,0
16950.0,3,8,2535.21,5,5,5,555,Champions,0
16952.0,77,3,628.22,2,4,3,243,At Risk,0
16954.0,15,11,3996.7999999999997,5,5,5,555,Champions,0
16955.0,4,4,790.74,5,4,3,543,Loyal Customers,0
16958.0,71,1,778.49,3,2,3,323,Regular Customers,0
16960.0,26,5,1483.83,4,4,4,444,Loyal Customers,0
16961.0,24,2,560.39,4,3,3,433,Loyal Customers,0
16962.0,45,1,251.04,3,2,2,322,Regular Customers,0
16964.0,369,2,207.85,1,3,1,131,At Risk,1
16970.0,262,1,71.4,1,2,1,121,At Risk,1
16972.0,18,2,749.0,4,3,3,433,Loyal Customers,0
16973.0,22,1,127.0,4,2,1,421,Loyal Customers,0
16974.0,158,2,365.5,2,3,2,232,At Risk,1
16975.0,59,3,926.12,3,4,3,343,Regular Customers,0
16977.0,31,4,496.0,4,4,2,442,Loyal Customers,0
16978.0,302,2,424.55,1,3,2,132,At Risk,1
16979.0,19,3,1007.74,4,4,4,444,Loyal Customers,0
16980.0,64,1,394.37,3,2,2,322,Regular Customers,0
16983.0,5,5,1748.15,5,4,4,544,Loyal Customers,0
16984.0,40,7,5891.01,3,5,5,355,Regular Customers,0
16985.0,12,13,5459.04,5,5,5,555,Champions,0
16986.0,81,9,3015.55,2,5,5,255,At Risk,0
16987.0,12,4,904.6,5,4,3,543,Loyal Customers,0
16988.0,15,1,256.55,5,2,2,522,Loyal Customers,0
16990.0,58,1,165.0,3,2,1,321,Regular Customers,0
16991.0,57,1,1041.21,3,2,4,324,Regular Customers,0
16992.0,23,8,3862.19,4,5,5,455,Loyal Customers,0
16993.0,99,2,1950.95,2,3,4,234,At Risk,0
16996.0,18,3,666.6500000000001,4,4,3,443,Loyal Customers,0
16998.0,80,1,107.0,2,2,1,221,At Risk,0
17000.0,32,2,406.3,4,3,2,432,Loyal Customers,0
17001.0,12,8,2651.23,5,5,5,555,Champions,0
17002.0,79,4,1077.82,2,4,4,244,At Risk,0
17003.0,38,4,828.21,3,4,3,343,Regular Customers,0
17004.0,28,2,1012.22,4,3,4,434,Loyal Customers,0
17005.0,106,2,622.36,2,3,3,233,At Risk,0
17006.0,28,4,853.49,4,4,3,443,Loyal Customers,0
17007.0,73,1,230.17000000000002,2,2,1,221,At Risk,0
17008.0,65,1,81.36,3,2,1,321,Regular Customers,0
17009.0,187,1,242.06,1,2,1,121,At Risk,1
17011.0,283,2,400.8,1,3,2,132,At Risk,1
17012.0,361,1,360.61,1,2,2,122,At Risk,1
17016.0,212,1,552.4,1,2,3,123,At Risk,1
17017.0,1,13,5416.35,5,5,5,555,Champions,0
17018.0,23,4,1367.6,4,4,4,444,Loyal Customers,0
17019.0,4,8,2703.03,5,5,5,555,Champions,0
17020.0,178,2,935.62,1,3,3,133,At Risk,1
17021.0,78,6,1182.22,2,5,4,254,At Risk,0
17022.0,68,1,189.0,3,2,1,321,Regular Customers,0
17023.0,53,3,800.1800000000001,3,4,3,343,Regular Customers,0
17025.0,9,4,1152.8700000000001,5,4,4,544,Loyal Customers,0
17026.0,5,2,54.15,5,3,1,531,Loyal Customers,0
17027.0,82,3,433.07,2,4,2,242,At Risk,0
17028.0,217,3,1593.83,1,4,4,144,At Risk,1
17029.0,18,5,1421.3,4,4,4,444,Loyal Customers,0
17031.0,14,4,2393.5,5,4,5,545,Loyal Customers,0
17032.0,183,8,2984.32,1,5,5,155,At Risk,1
17033.0,33,1,302.65000000000003,4,2,2,422,Loyal Customers,0
17034.0,45,2,530.9,3,3,3,333,Regular Customers,0
17035.0,227,2,180.06,1,3,1,131,At Risk,1
17036.0,19,1,176.9,4,2,1,421,Loyal Customers,0
17038.0,51,1,630.77,3,2,3,323,Regular Customers,0
17039.0,240,1,1954.99,1,2,4,124,At Risk,1
17040.0,186,1,13.52,1,2,1,121,At Risk,1
17041.0,33,3,583.71,4,4,3,443,Loyal Customers,0
17043.0,11,4,858.47,5,4,3,543,Loyal Customers,0
17044.0,10,11,11013.82,5,5,5,555,Champions,0
17045.0,12,2,488.24,5,3,2,532,Loyal Customers,0
17046.0,80,4,1264.05,2,4,4,244,At Risk,0
17047.0,67,3,1188.33,3,4,4,344,Regular Customers,0
17048.0,73,4,1146.33,2,4,4,244,At Risk,0
17049.0,11,10,4287.5,5,5,5,555,Champions,0
17050.0,11,5,1462.95,5,4,4,544,Loyal Customers,0
17051.0,82,3,465.6,2,4,2,242,At Risk,0
17055.0,81,1,232.85000000000002,2,2,1,221,At Risk,0
17056.0,374,1,128.60000000000002,1,2,1,121,At Risk,1
17057.0,232,1,294.74,1,2,2,122,At Risk,1
17059.0,5,5,2506.54,5,4,5,545,Loyal Customers,0
17062.0,1,4,645.8100000000001,5,4,3,543,Loyal Customers,0
17063.0,43,6,2177.39,3,5,5,355,Regular Customers,0
17065.0,273,2,194.7,1,3,1,131,At Risk,1
17066.0,362,1,228.34,1,2,1,121,At Risk,1
17067.0,360,3,454.54,1,4,2,142,At Risk,1
17068.0,4,27,4601.69,5,5,5,555,Champions,0
17069.0,9,6,3084.58,5,5,5,555,Champions,0
17070.0,46,1,133.18,3,2,1,321,Regular Customers,0
17071.0,17,4,1364.68,4,4,4,444,Loyal Customers,0
17072.0,261,1,273.35,1,2,2,122,At Risk,1
17074.0,198,1,203.05,1,2,1,121,At Risk,1
17075.0,65,6,1402.51,3,5,4,354,Regular Customers,0
17076.0,28,3,401.67,4,4,2,442,Loyal Customers,0
17077.0,214,1,306.0,1,2,2,122,At Risk,1
17080.0,15,5,669.91,5,4,3,543,Loyal Customers,0
17081.0,31,4,660.48,4,4,3,443,Loyal Customers,0
17082.0,30,4,2728.18,4,4,5,445,Loyal Customers,0
17083.0,45,6,2644.01,3,5,5,355,Regular Customers,0
17084.0,32,1,2253.22,4,2,5,425,Loyal Customers,0
17085.0,12,23,6285.27,5,5,5,555,Champions,0
17087.0,373,1,221.53,1,2,1,121,At Risk,1
17089.0,22,1,128.45,4,2,1,421,Loyal Customers,0
17090.0,10,6,1105.53,5,5,4,554,Loyal Customers,0
17091.0,3,11,3961.44,5,5,5,555,Champions,0
17092.0,73,7,3737.38,2,5,5,255,At Risk,0
17093.0,228,1,235.88,1,2,1,121,At Risk,1
17094.0,59,1,100.2,3,2,1,321,Regular Customers,0
17095.0,66,4,1248.09,3,4,4,344,Regular Customers,0
17096.0,19,7,2675.8,4,5,5,455,Loyal Customers,0
17097.0,1,2,363.66,5,3,2,532,Loyal Customers,0
17098.0,17,3,591.07,4,4,3,443,Loyal Customers,0
17099.0,169,1,582.17,2,2,3,223,At Risk,1
17101.0,30,3,885.32,4,4,3,443,Loyal Customers,0
17103.0,358,1,424.3,1,2,2,122,At Risk,1
17104.0,59,1,474.03000000000003,3,2,2,322,Regular Customers,0
17106.0,25,1,481.58000000000004,4,2,2,422,Loyal Customers,0
17107.0,33,4,5255.24,4,4,5,445,Loyal Customers,0
17108.0,299,1,174.95,1,2,1,121,At Risk,1
17109.0,42,2,410.42,3,3,2,332,Regular Customers,0
17110.0,156,2,336.6,2,3,2,232,At Risk,1
17111.0,61,1,227.97,3,2,1,321,Regular Customers,0
17112.0,138,1,197.57,2,2,1,221,At Risk,0
17113.0,210,6,2305.59,1,5,5,155,At Risk,1
17115.0,184,4,1923.99,1,4,4,144,At Risk,1
17116.0,284,1,389.78,1,2,2,122,At Risk,1
17121.0,38,1,314.74,3,2,2,322,Regular Customers,0
17122.0,24,3,432.18,4,4,2,442,Loyal Customers,0
17123.0,75,2,631.87,2,3,3,233,At Risk,0
17126.0,17,4,1026.98,4,4,4,444,Loyal Customers,0
17127.0,64,5,1155.0300000000002,3,4,4,344,Regular Customers,0
17129.0,156,1,31.85,2,2,1,221,At Risk,1
17132.0,88,2,1220.91,2,3,4,234,At Risk,0
17133.0,110,5,9730.09,2,4,5,245,At Risk,0
17134.0,78,1,212.1,2,2,1,221,At Risk,0
17135.0,7,4,798.03,5,4,3,543,Loyal Customers,0
17136.0,298,1,231.68,1,2,1,121,At Risk,1
17137.0,52,6,1099.81,3,5,4,354,Regular Customers,0
17138.0,25,6,4036.77,4,5,5,455,Loyal Customers,0
17139.0,25,13,8915.99,4,5,5,455,Loyal Customers,0
17141.0,54,4,727.58,3,4,3,343,Regular Customers,0
17142.0,40,3,696.25,3,4,3,343,Regular Customers,0
17143.0,53,2,880.97,3,3,3,333,Regular Customers,0
17145.0,148,4,3120.91,2,4,5,245,At Risk,1
17146.0,71,10,5102.86,3,5,5,355,Regular Customers,0
17147.0,88,5,1485.36,2,4,4,244,At Risk,0
17149.0,87,1,143.10000000000002,2,2,1,221,At Risk,0
17150.0,12,6,1357.95,5,5,4,554,Loyal Customers,0
17151.0,371,1,231.90000000000003,1,2,1,121,At Risk,1
17152.0,61,1,327.0,3,2,2,322,Regular Customers,0
17155.0,163,5,640.76,2,4,3,243,At Risk,1
17156.0,127,1,591.87,2,2,3,223,At Risk,0
17157.0,116,17,4832.900000000001,2,5,5,255,At Risk,0
17158.0,183,2,713.03,1,3,3,133,At Risk,1
17159.0,113,2,560.71,2,3,3,233,At Risk,0
17160.0,10,11,6691.13,5,5,5,555,Champions,0
17161.0,80,1,856.01,2,2,3,223,At Risk,0
17163.0,81,2,406.68,2,3,2,232,At Risk,0
17165.0,17,5,1635.64,4,4,4,444,Loyal Customers,0
17167.0,15,3,867.11,5,4,3,543,Loyal Customers,0
17168.0,134,1,400.2,2,2,2,222,At Risk,0
17169.0,214,1,320.95,1,2,2,122,At Risk,1
17170.0,10,2,178.68,5,3,1,531,Loyal Customers,0
17171.0,297,1,159.68,1,2,1,121,At Risk,1
17172.0,66,2,638.81,3,3,3,333,Regular Customers,0
17176.0,162,2,596.1899999999999,2,3,3,233,At Risk,1
17177.0,141,1,119.5,2,2,1,221,At Risk,1
17178.0,367,1,432.96000000000004,1,2,2,122,At Risk,1
17179.0,18,3,795.47,4,4,3,443,Loyal Customers,0
17180.0,58,7,1452.8,3,5,4,354,Regular Customers,0
17181.0,9,2,225.45000000000002,5,3,1,531,Loyal Customers,0
17182.0,58,2,321.3,3,3,2,332,Regular Customers,0
17184.0,205,2,198.41000000000003,1,3,1,131,At Risk,1
17185.0,227,3,229.46,1,4,1,141,At Risk,1
17187.0,162,1,263.76,2,2,2,222,At Risk,1
17188.0,82,6,2118.7000000000003,2,5,4,254,At Risk,0
17189.0,196,3,569.88,1,4,3,143,At Risk,1
17190.0,39,5,1281.83,3,4,4,344,Regular Customers,0
17191.0,4,11,2726.77,5,5,5,555,Champions,0
17192.0,172,1,75.28,2,2,1,221,At Risk,1
17193.0,22,2,610.74,4,3,3,433,Loyal Customers,0
17194.0,166,1,549.88,2,2,3,223,At Risk,1
17195.0,291,1,562.98,1,2,3,123,At Risk,1
17196.0,63,1,327.75,3,2,2,322,Regular Customers,0
17198.0,1,2,521.66,5,3,3,533,Loyal Customers,0
17199.0,218,1,135.04000000000002,1,2,1,121,At Risk,1
17200.0,23,4,356.71,4,4,2,442,Loyal Customers,0
17201.0,159,3,853.32,2,4,3,243,At Risk,1
17202.0,56,1,160.65,3,2,1,321,Regular Customers,0
17203.0,24,4,2004.01,4,4,4,444,Loyal Customers,0
17204.0,10,5,3940.13,5,4,5,545,Loyal Customers,0
17205.0,52,2,615.27,3,3,3,333,Regular Customers,0
17207.0,288,1,292.62,1,2,2,122,At Risk,1
17208.0,31,1,111.15,4,2,1,421,Loyal Customers,0
17209.0,285,3,595.7,1,4,3,143,At Risk,1
17210.0,28,1,251.72,4,2,2,422,Loyal Customers,0
17211.0,5,6,1729.43,5,5,4,554,Loyal Customers,0
17212.0,94,2,567.56,2,3,3,233,At Risk,0
17213.0,2,7,2401.07,5,5,5,555,Champions,0
17215.0,100,1,186.15,2,2,1,221,At Risk,0
17216.0,190,1,63.6,1,2,1,121,At Risk,1
17217.0,255,1,96.6,1,2,1,121,At Risk,1
17218.0,4,9,2226.96,5,5,5,555,Champions,0
17219.0,52,1,144.9,3,2,1,321,Regular Customers,0
17220.0,53,7,1269.76,3,5,4,354,Regular Customers,0
17221.0,227,3,642.14,1,4,3,143,At Risk,1
17222.0,113,5,1250.8600000000001,2,4,4,244,At Risk,0
17223.0,4,2,433.99,5,3,2,532,Loyal Customers,0
17224.0,137,1,100.86000000000001,2,2,1,221,At Risk,0
17225.0,217,1,131.15,1,2,1,121,At Risk,1
17226.0,80,2,501.98,2,3,3,233,At Risk,0
17227.0,4,7,1081.8600000000001,5,5,4,554,Loyal Customers,0
17228.0,3,7,1269.89,5,5,4,554,Loyal Customers,0
17230.0,199,10,5750.08,1,5,5,155,At Risk,1
17231.0,25,15,3940.08,4,5,5,455,Loyal Customers,0
17233.0,84,2,369.98,2,3,2,232,At Risk,0
17235.0,8,7,1354.82,5,5,4,554,Loyal Customers,0
17236.0,46,6,1013.13,3,5,4,354,Regular Customers,0
17237.0,11,2,679.44,5,3,3,533,Loyal Customers,0
17238.0,7,17,3982.66,5,5,5,555,Champions,0
17239.0,23,3,806.95,4,4,3,443,Loyal Customers,0
17240.0,232,1,130.60000000000002,1,2,1,121,At Risk,1
17241.0,21,12,2736.64,4,5,5,455,Loyal Customers,0
17242.0,92,3,1754.24,2,4,4,244,At Risk,0
17243.0,5,44,11920.43,5,5,5,555,Champions,3
17244.0,19,4,871.14,4,4,3,443,Loyal Customers,0
17245.0,325,1,200.18,1,2,1,121,At Risk,1
17246.0,182,2,38.92,1,3,1,131,At Risk,1
17248.0,117,1,181.89000000000001,2,2,1,221,At Risk,0
17249.0,64,1,68.03,3,2,1,321,Regular Customers,0
17251.0,18,2,529.15,4,3,3,433,Loyal Customers,0
17254.0,37,1,198.29,3,2,1,321,Regular Customers,0
17255.0,26,2,490.21999999999997,4,3,2,432,Loyal Customers,0
17256.0,117,3,258.93,2,4,2,242,At Risk,0
17257.0,72,2,189.78,2,3,1,231,At Risk,0
17258.0,32,2,417.3,4,3,2,432,Loyal Customers,0
17259.0,4,5,1239.11,5,4,4,544,Loyal Customers,0
17260.0,47,1,120.95,3,2,1,321,Regular Customers,0
17261.0,145,1,221.59,2,2,1,221,At Risk,1
17262.0,2,7,1504.26,5,5,4,554,Loyal Customers,0
17264.0,60,1,268.28,3,2,2,322,Regular Customers,0
17266.0,135,2,205.14,2,3,1,231,At Risk,0
17268.0,81,7,970.25,2,5,3,253,At Risk,0
17269.0,21,1,491.81,4,2,2,422,Loyal Customers,0
17270.0,105,2,601.45,2,3,3,233,At Risk,0
17271.0,372,1,204.3,1,2,1,121,At Risk,1
17273.0,60,1,141.12,3,2,1,321,Regular Customers,0
17274.0,31,1,465.4,4,2,2,422,Loyal Customers,0
17275.0,19,1,114.1,4,2,1,421,Loyal Customers,0
17276.0,38,1,502.49,3,2,3,323,Regular Customers,0
17278.0,201,1,25.2,1,2,1,121,At Risk,1
17280.0,74,1,118.86,2,2,1,221,At Risk,0
17281.0,10,6,797.85,5,5,3,553,Loyal Customers,0
17282.0,92,2,623.08,2,3,3,233,At Risk,0
17283.0,14,1,188.46,5,2,1,521,Loyal Customers,0
17284.0,25,2,1140.58,4,3,4,434,Loyal Customers,0
17285.0,264,2,407.94,1,3,2,132,At Risk,1
17286.0,36,2,237.81,4,3,1,431,Loyal Customers,0
17287.0,3,16,3000.5,5,5,5,555,Champions,0
17288.0,26,4,1050.8,4,4,4,444,Loyal Customers,0
17289.0,12,6,1110.78,5,5,4,554,Loyal Customers,0
17290.0,17,6,974.95,4,5,3,453,Loyal Customers,0
17292.0,108,2,271.75,2,3,2,232,At Risk,0
17293.0,30,8,1896.57,4,5,4,454,Loyal Customers,0
17294.0,305,2,467.79,1,3,2,132,At Risk,1
17296.0,366,1,338.13,1,2,2,122,At Risk,1
17298.0,10,3,455.84,5,4,2,542,Loyal Customers,0
17299.0,75,2,336.62,2,3,2,232,At Risk,0
17300.0,26,2,393.64,4,3,2,432,Loyal Customers,0
17301.0,260,1,131.15,1,2,1,121,At Risk,1
17304.0,170,1,111.5,2,2,1,221,At Risk,1
17305.0,284,1,2135.46,1,2,4,124,At Risk,1
17306.0,29,2,1151.04,4,3,4,434,Loyal Customers,0
17307.0,31,11,3999.8900000000003,4,5,5,455,Loyal Customers,0
17308.0,29,2,4511.76,4,3,5,435,Loyal Customers,0
17309.0,17,2,237.64000000000001,4,3,1,431,Loyal Customers,0
17310.0,23,2,1025.1,4,3,4,434,Loyal Customers,0
17311.0,28,4,2181.71,4,4,5,445,Loyal Customers,0
17314.0,29,9,2376.51,4,5,5,455,Loyal Customers,0
17315.0,11,5,3318.35,5,4,5,545,Loyal Customers,0
17316.0,56,1,124.45,3,2,1,321,Regular Customers,0
17318.0,361,1,157.32999999999998,1,2,1,121,At Risk,1
17319.0,305,1,29.099999999999998,1,2,1,121,At Risk,1
17320.0,4,4,1695.15,5,4,4,544,Loyal Customers,0
17321.0,30,4,1008.05,4,4,4,444,Loyal Customers,0
17322.0,12,5,922.59,5,4,3,543,Loyal Customers,0
17323.0,43,5,644.52,3,4,3,343,Regular Customers,0
17324.0,2,9,1311.64,5,5,4,554,Loyal Customers,0
17325.0,46,2,512.77,3,3,3,333,Regular Customers,0
17326.0,44,2,312.35,3,3,2,332,Regular Customers,0
17327.0,45,2,152.35,3,3,1,331,Regular Customers,0
17328.0,309,1,104.7,1,2,1,121,At Risk,1
17329.0,367,3,475.42,1,4,2,142,At Risk,1
17330.0,180,2,59.900000000000006,1,3,1,131,At Risk,1
17332.0,164,5,838.27,2,4,3,243,At Risk,1
17334.0,42,1,328.13,3,2,2,322,Regular Customers,0
17335.0,19,2,497.04,4,3,2,432,Loyal Customers,0
17336.0,108,1,81.12,2,2,1,221,At Risk,0
17338.0,11,9,5395.79,5,5,5,555,Champions,0
17339.0,1,2,119.0,5,3,1,531,Loyal Customers,0
17340.0,2,8,9935.93,5,5,5,555,Champions,0
17341.0,2,3,1006.53,5,4,4,544,Loyal Customers,0
17342.0,15,4,1227.54,5,4,4,544,Loyal Customers,0
17343.0,12,5,1066.3,5,4,4,544,Loyal Customers,0
17344.0,364,1,299.74,1,2,2,122,At Risk,1
17345.0,11,6,1066.94,5,5,4,554,Loyal Customers,0
17346.0,9,12,2509.84,5,5,5,555,Champions,0
17348.0,73,4,1285.69,2,4,4,244,At Risk,0
17349.0,16,4,674.16,4,4,3,443,Loyal Customers,0
17350.0,30,3,612.381,4,4,3,443,Loyal Customers,0
17351.0,63,9,1401.08,3,5,4,354,Regular Customers,0
17352.0,332,1,36.25,1,2,1,121,At Risk,1
17353.0,127,2,1502.0,2,3,4,234,At Risk,0
17354.0,64,3,1740.8999999999999,3,4,4,344,Regular Customers,0
17355.0,22,1,273.31,4,2,2,422,Loyal Customers,0
17356.0,190,4,768.25,1,4,3,143,At Risk,1
17358.0,12,3,500.2,5,4,3,543,Loyal Customers,0
17359.0,284,1,156.6,1,2,1,121,At Risk,1
17360.0,21,3,632.27,4,4,3,443,Loyal Customers,0
17361.0,312,2,383.59000000000003,1,3,2,132,At Risk,1
17362.0,36,5,711.8100000000001,4,4,3,443,Loyal Customers,0
17363.0,31,3,920.46,4,4,3,443,Loyal Customers,0
17364.0,12,17,7510.24,5,5,5,555,Champions,0
17365.0,22,7,3417.13,4,5,5,455,Loyal Customers,0
17366.0,68,2,1077.24,3,3,4,334,Regular Customers,0
17368.0,11,6,879.42,5,5,3,553,Loyal Customers,0
17369.0,91,1,979.2,2,2,3,223,At Risk,0
17371.0,259,3,236.97,1,4,1,141,At Risk,1
17372.0,17,20,3010.13,4,5,5,455,Loyal Customers,0
17373.0,54,3,520.58,3,4,3,343,Regular Customers,0
17374.0,31,1,231.34,4,2,1,421,Loyal Customers,0
17375.0,67,1,260.45,3,2,2,322,Regular Customers,0
17376.0,40,2,250.44,3,3,1,331,Regular Customers,0
17377.0,1,60,14174.25,5,5,5,555,Champions,3
17378.0,10,1,10.95,5,2,1,521,Loyal Customers,0
17380.0,70,3,645.0,3,4,3,343,Regular Customers,0
17381.0,4,12,19726.76,5,5,5,555,Champions,0
17382.0,71,7,836.88,3,5,3,353,Regular Customers,0
17383.0,89,1,110.7,2,2,1,221,At Risk,0
17384.0,103,1,171.15,2,2,1,221,At Risk,0
17386.0,21,1,126.35000000000001,4,2,1,421,Loyal Customers,0
17388.0,56,7,1415.81,3,5,4,354,Regular Customers,0
17389.0,10,27,25381.65,5,5,5,555,Champions,3
17390.0,56,1,149.3,3,2,1,321,Regular Customers,0
17392.0,86,1,168.65,2,2,1,221,At Risk,0
17393.0,46,2,381.15000000000003,3,3,2,332,Regular Customers,0
17395.0,144,1,97.5,2,2,1,221,At Risk,1
17396.0,7,7,1476.3,5,5,4,554,Loyal Customers,0
17397.0,52,1,516.87,3,2,3,323,Regular Customers,0
17400.0,217,3,2525.44,1,4,5,145,At Risk,1
17401.0,177,1,114.85,1,2,1,121,At Risk,1
17402.0,5,12,2461.68,5,5,5,555,Champions,0
17403.0,86,1,118.95,2,2,1,221,At Risk,0
17404.0,45,8,15874.300000000001,3,5,5,355,Regular Customers,0
17406.0,2,11,2704.63,5,5,5,555,Champions,0
17407.0,47,1,552.9,3,2,3,323,Regular Customers,0
17408.0,136,2,283.44,2,3,2,232,At Risk,0
17409.0,57,8,7021.66,3,5,5,355,Regular Customers,0
17411.0,22,2,646.44,4,3,3,433,Loyal Customers,0
17412.0,8,10,3159.46,5,5,5,555,Champions,0
17413.0,40,2,560.14,3,3,3,333,Regular Customers,0
17414.0,59,4,1471.52,3,4,4,344,Regular Customers,0
17416.0,29,15,10405.03,4,5,5,455,Loyal Customers,0
17417.0,184,1,164.18,1,2,1,121,At Risk,1
17418.0,23,1,206.6,4,2,1,421,Loyal Customers,0
17419.0,3,8,2273.95,5,5,5,555,Champions,0
17420.0,9,4,485.6,5,4,2,542,Loyal Customers,0
17421.0,22,3,1059.41,4,4,4,444,Loyal Customers,0
17422.0,17,5,1615.39,4,4,4,444,Loyal Customers,0
17423.0,29,1,420.54,4,2,2,422,Loyal Customers,0
17426.0,88,7,3040.51,2,5,5,255,At Risk,0
17428.0,4,18,14562.91,5,5,5,555,Champions,0
17429.0,32,2,832.54,4,3,3,433,Loyal Customers,0
